Branch_ID,City,Region,Firm_Revenue,Expenses,Profit_Margin,Calculated_Profit_Margin,Margin_Difference,Calculated_Profit
1953,Pune,West,185997.0,125938,12.08,32.29030575761975,-20.21030575761975,60059.0
1954,Nagpur,West,,246251,-1.99,,,
1955,Nashik,North,623216.0,493972,4.16,20.738235218607993,-16.578235218607993,129244.0
1956,Nagpur,West,833710.0,95965,62.59,88.48940278993894,-25.899402789938932,737745.0
1957,Kolhapur,West,857230.0,320857,-20.42,62.570488666985526,-82.99048866698553,536373.0
1958,Mumbai,East,150885.0,252633,63.38,-67.43413858236406,130.81413858236405,-101748.0
1959,Mumbai,North,978154.0,230123,87.56,76.47374544294662,11.08625455705338,748031.0
1960,Solapur,South,224454.0,201088,54.07,10.4101508549636,43.659849145036404,23366.0
1961,Mumbai,South,360004.0,476093,11.72,-32.24658614904279,43.96658614904279,-116089.0
1962,Nashik,South,806882.0,174570,-40.6,78.36486623818601,-118.964866238186,632312.0
1963,Pune,South,292442.0,407710,-34.39,-39.41567900643547,5.0256790064354675,-115268.0
1964,Nagpur,East,332636.0,325277,57.23,2.212328190574682,55.017671809425316,7359.0
1965,Solapur,South,962198.0,449458,-32.97,53.288408414900054,-86.25840841490006,512740.0
1966,Mumbai,East,642813.0,70217,12.14,89.07660548246535,-76.93660548246535,572596.0
1967,Mumbai,North,137406.0,418130,80.73,-204.302577762252,285.032577762252,-280724.0
1968,Nashik,West,495362.0,83707,30.42,83.10185278644708,-52.68185278644708,411655.0
1969,Nagpur,East,231054.0,460430,0.52,-99.27376284331801,99.793762843318,-229376.0
1970,Kolhapur,East,,193808,-15.36,,,
1971,Solapur,South,498758.0,329749,31.0,33.885972756326716,-2.8859727563267157,169009.0
1972,Kolhapur,West,512997.0,458267,1.02,10.668678374337471,-9.648678374337472,54730.0
1973,Kolhapur,South,447845.0,165625,93.84,63.01733858812759,30.82266141187241,282220.0
1974,Nagpur,North,361554.0,291418,-47.97,19.39848542679655,-67.36848542679655,70136.0
1975,Kolhapur,North,172292.0,278198,91.79,-61.468901632112924,153.25890163211292,-105906.0
1976,Kolhapur,West,623207.0,211531,-18.3,66.0576662328889,-84.3576662328889,411676.0
1977,Nagpur,East,938024.0,185992,36.13,80.1719358992947,-44.04193589929469,752032.0
1978,Kolhapur,West,462140.0,254213,-10.44,44.99221015276756,-55.43221015276756,207927.0
1979,Kolhapur,West,405409.0,83332,72.63,79.44495558806045,-6.814955588060457,322077.0
1980,Kolhapur,East,373503.0,439458,54.86,-17.658492702869857,72.51849270286985,-65955.0
1981,Solapur,West,199298.0,458346,-14.85,-129.98023060943913,115.13023060943914,-259048.0
1982,Mumbai,North,884331.0,323028,34.74,63.472048361982104,-28.732048361982102,561303.0
1983,Nashik,West,69110.0,499207,86.29,-622.3368542902618,708.6268542902618,-430097.0
1984,Nashik,South,63641.0,137674,-16.4,-116.32909602300403,99.92909602300404,-74033.0
1985,Nashik,North,963505.0,300923,72.08,68.76788392379905,3.312116076200951,662582.0
1986,Solapur,East,583246.0,39541,68.95,93.22052787331589,-24.270527873315885,543705.0
1987,Nagpur,East,598697.0,116014,7.43,80.62225132245527,-73.19225132245526,482683.0
1988,Nashik,South,159923.0,50269,-44.25,68.56674774735342,-112.81674774735342,109654.0
1989,Nashik,East,120103.0,23958,-24.96,80.05212192867789,-105.01212192867789,96145.0
1990,Kolhapur,East,689635.0,401951,21.11,41.71540017545513,-20.60540017545513,287684.0
1991,Nagpur,North,280126.0,352959,20.59,-26.000085675731633,46.59008567573163,-72833.0
1992,Mumbai,North,87795.0,176863,-34.13,-101.44996867703173,67.31996867703174,-89068.0
1993,Mumbai,South,758246.0,155881,-6.98,79.44189616562434,-86.42189616562435,602365.0
1994,Nashik,North,553448.0,166167,6.68,69.9760411095532,-63.296041109553194,387281.0
1995,Nagpur,West,128572.0,424289,72.5,-230.0010888840494,302.5010888840494,-295717.0
1996,Mumbai,South,439127.0,348917,84.75,20.543031970250063,64.20696802974993,90210.0
1997,Kolhapur,North,621061.0,220131,40.53,64.55565556362419,-24.025655563624184,400930.0
1998,Pune,East,124501.0,55199,-8.95,55.663809929237516,-64.61380992923752,69302.0
1999,Pune,East,575791.0,405261,52.85,29.616649096634024,23.233350903365977,170530.0
