Customer_ID,Age,Customer_Type,City,Region,Bank_Name,Branch_ID,Age_Group,Age_Group_Sort
209127,66.0,Employee,Mumbai,South,HDFC Bank,1417,60-69,5
209128,60.0,Business,Nashik,South,HDFC Bank,1361,60-69,5
209129,34.0,Individual,Pune,South,HDFC Bank,1905,30-39,2
209130,33.0,Individual,Nashik,South,HDFC Bank,1368,30-39,2
209131,75.0,Business,Nashik,South,HDFC Bank,1538,70-79,6
209132,72.0,Business,Mumbai,East,HDFC Bank,1879,70-79,6
209133,19.0,Business,Mumbai,East,HDFC Bank,1345,18-29,1
209134,21.0,Individual,Mumbai,South,HDFC Bank,1730,18-29,1
209135,38.0,Individual,Solapur,West,HDFC Bank,1896,30-39,2
209136,56.0,Individual,Unknown,West,HDFC Bank,1043,50-59,4
209137,51.0,Employee,Nashik,East,HDFC Bank,1723,50-59,4
209138,47.0,Business,Solapur,East,HDFC Bank,1563,40-49,3
209139,23.0,Business,Pune,South,HDFC Bank,1152,18-29,1
209140,34.0,Business,Nagpur,West,HDFC Bank,1201,30-39,2
209141,56.0,Individual,Pune,North,HDFC Bank,1320,50-59,4
209142,42.0,Business,Solapur,South,HDFC Bank,1463,40-49,3
209143,22.0,Business,Nashik,East,HDFC Bank,1010,18-29,1
209144,22.0,Employee,Nashik,East,HDFC Bank,1579,18-29,1
209145,37.0,Individual,Mumbai,East,HDFC Bank,1226,30-39,2
209146,33.0,Business,Unknown,North,HDFC Bank,1632,30-39,2
209147,68.0,Individual,Nashik,West,HDFC Bank,1332,60-69,5
209148,58.0,Individual,Nashik,East,HDFC Bank,1468,50-59,4
209149,54.0,Individual,Kolhapur,South,HDFC Bank,1014,50-59,4
209150,57.0,Employee,Mumbai,North,HDFC Bank,1056,50-59,4
209151,26.0,Individual,Mumbai,West,HDFC Bank,1329,18-29,1
209152,22.0,Individual,Pune,South,HDFC Bank,1063,18-29,1
209153,59.0,Individual,Nashik,South,HDFC Bank,1229,50-59,4
209154,74.0,Business,Nashik,North,HDFC Bank,1010,70-79,6
209155,19.0,Employee,Solapur,North,HDFC Bank,1632,18-29,1
209156,26.0,Business,Pune,North,HDFC Bank,1223,18-29,1
209157,60.0,Unknown,Nagpur,East,HDFC Bank,1736,60-69,5
209158,53.0,Employee,Unknown,West,HDFC Bank,1636,50-59,4
209159,39.0,Individual,Nagpur,East,HDFC Bank,1659,30-39,2
209160,39.0,Individual,Kolhapur,North,HDFC Bank,1739,30-39,2
209161,39.0,Business,Mumbai,North,HDFC Bank,1541,30-39,2
209162,51.0,Employee,Nagpur,North,HDFC Bank,1505,50-59,4
209163,72.0,Individual,Solapur,East,HDFC Bank,1521,70-79,6
209164,46.0,Individual,Mumbai,South,HDFC Bank,1053,40-49,3
209165,55.0,Individual,Unknown,North,HDFC Bank,1697,50-59,4
209166,76.0,Individual,Nagpur,East,HDFC Bank,1718,70-79,6
209167,63.0,Business,Mumbai,North,HDFC Bank,1766,60-69,5
209168,,Business,Pune,East,HDFC Bank,1156,Unknown,7
209169,35.0,Unknown,Pune,West,HDFC Bank,1640,30-39,2
209170,24.0,Individual,Unknown,West,HDFC Bank,1569,18-29,1
209171,18.0,Individual,Solapur,East,HDFC Bank,1404,18-29,1
209172,50.0,Individual,Mumbai,North,HDFC Bank,1398,50-59,4
209173,18.0,Individual,Nashik,East,HDFC Bank,1706,18-29,1
209174,41.0,Employee,Nagpur,West,HDFC Bank,1928,40-49,3
209175,21.0,Employee,Kolhapur,East,HDFC Bank,1933,18-29,1
209176,21.0,Employee,Unknown,West,HDFC Bank,1402,18-29,1
209177,78.0,Employee,Nagpur,West,HDFC Bank,1899,70-79,6
209178,35.0,Individual,Nagpur,South,HDFC Bank,1587,30-39,2
209179,44.0,Employee,Solapur,North,HDFC Bank,1088,40-49,3
209180,60.0,Employee,Nashik,East,HDFC Bank,1865,60-69,5
209181,76.0,Business,Mumbai,North,HDFC Bank,1592,70-79,6
209182,49.0,Employee,Nagpur,North,HDFC Bank,1185,40-49,3
209183,,Employee,Nagpur,West,HDFC Bank,1837,Unknown,7
209184,45.0,Unknown,Mumbai,West,HDFC Bank,1779,40-49,3
209185,59.0,Unknown,Nagpur,East,HDFC Bank,1894,50-59,4
209186,58.0,Employee,Nagpur,East,HDFC Bank,1078,50-59,4
209187,72.0,Individual,Nagpur,East,HDFC Bank,1144,70-79,6
209188,53.0,Employee,Pune,West,HDFC Bank,1640,50-59,4
209189,77.0,Individual,Pune,South,HDFC Bank,1013,70-79,6
209190,23.0,Employee,Nashik,East,HDFC Bank,1630,18-29,1
209191,79.0,Business,Solapur,West,HDFC Bank,1001,70-79,6
209192,33.0,Business,Mumbai,South,HDFC Bank,1515,30-39,2
209193,51.0,Employee,Solapur,North,HDFC Bank,1755,50-59,4
209194,40.0,Business,Solapur,West,HDFC Bank,1065,40-49,3
209195,,Unknown,Pune,East,HDFC Bank,1245,Unknown,7
209196,59.0,Employee,Nashik,East,HDFC Bank,1601,50-59,4
209197,41.0,Individual,Solapur,South,HDFC Bank,1429,40-49,3
209198,73.0,Business,Solapur,South,HDFC Bank,1689,70-79,6
209199,66.0,Individual,Nagpur,West,HDFC Bank,1571,60-69,5
209200,30.0,Business,Mumbai,South,HDFC Bank,1231,30-39,2
209201,73.0,Business,Nashik,West,HDFC Bank,1435,70-79,6
209202,35.0,Business,Mumbai,South,HDFC Bank,1352,30-39,2
209203,71.0,Individual,Pune,North,HDFC Bank,1687,70-79,6
209204,,Business,Solapur,East,HDFC Bank,1678,Unknown,7
209205,66.0,Employee,Solapur,East,HDFC Bank,1382,60-69,5
209206,54.0,Business,Kolhapur,North,HDFC Bank,1709,50-59,4
209207,60.0,Employee,Mumbai,East,HDFC Bank,1059,60-69,5
209208,56.0,Employee,Pune,East,HDFC Bank,1925,50-59,4
209209,78.0,Employee,Kolhapur,East,HDFC Bank,1469,70-79,6
209210,59.0,Employee,Kolhapur,East,HDFC Bank,1410,50-59,4
209211,34.0,Individual,Nagpur,North,HDFC Bank,1082,30-39,2
209212,32.0,Employee,Kolhapur,West,HDFC Bank,1073,30-39,2
209213,35.0,Business,Kolhapur,East,HDFC Bank,1310,30-39,2
209214,40.0,Employee,Nagpur,North,HDFC Bank,1453,40-49,3
209215,71.0,Business,Solapur,East,HDFC Bank,1025,70-79,6
209216,68.0,Unknown,Solapur,North,HDFC Bank,1425,60-69,5
209217,47.0,Employee,Nashik,North,HDFC Bank,1376,40-49,3
209218,75.0,Business,Kolhapur,West,HDFC Bank,1242,70-79,6
209219,51.0,Individual,Mumbai,South,HDFC Bank,1834,50-59,4
209220,75.0,Individual,Solapur,West,HDFC Bank,1627,70-79,6
209221,21.0,Business,Pune,West,HDFC Bank,1322,18-29,1
209222,20.0,Employee,Mumbai,East,HDFC Bank,1179,18-29,1
209223,24.0,Unknown,Nashik,North,HDFC Bank,1773,18-29,1
209224,73.0,Business,Kolhapur,South,HDFC Bank,1625,70-79,6
209225,35.0,Employee,Nagpur,North,HDFC Bank,1265,30-39,2
209226,59.0,Individual,Nashik,East,HDFC Bank,1549,50-59,4
209227,24.0,Business,Mumbai,North,HDFC Bank,1379,18-29,1
209228,57.0,Individual,Nagpur,East,HDFC Bank,1076,50-59,4
209229,23.0,Individual,Pune,West,HDFC Bank,1613,18-29,1
209230,39.0,Unknown,Nagpur,West,HDFC Bank,1523,30-39,2
209231,75.0,Individual,Nagpur,East,HDFC Bank,1813,70-79,6
209232,18.0,Business,Pune,West,HDFC Bank,1048,18-29,1
209233,21.0,Employee,Solapur,North,HDFC Bank,1253,18-29,1
209234,63.0,Business,Solapur,South,HDFC Bank,1858,60-69,5
209235,66.0,Employee,Nagpur,South,HDFC Bank,1379,60-69,5
209236,69.0,Individual,Nagpur,North,HDFC Bank,1248,60-69,5
209237,67.0,Business,Nashik,South,HDFC Bank,1071,60-69,5
209238,60.0,Business,Solapur,North,HDFC Bank,1446,60-69,5
209239,46.0,Unknown,Pune,East,HDFC Bank,1505,40-49,3
209240,38.0,Business,Kolhapur,South,HDFC Bank,1708,30-39,2
209241,43.0,Employee,Kolhapur,East,HDFC Bank,1252,40-49,3
209242,31.0,Employee,Nagpur,East,HDFC Bank,1995,30-39,2
209243,26.0,Individual,Nagpur,North,HDFC Bank,1869,18-29,1
209244,76.0,Individual,Kolhapur,South,HDFC Bank,1298,70-79,6
209245,64.0,Individual,Nashik,West,HDFC Bank,1733,60-69,5
209246,29.0,Unknown,Nashik,West,HDFC Bank,1059,18-29,1
209247,59.0,Business,Nashik,West,HDFC Bank,1356,50-59,4
209248,68.0,Employee,Mumbai,West,HDFC Bank,1156,60-69,5
209249,73.0,Employee,Pune,North,HDFC Bank,1341,70-79,6
209250,68.0,Employee,Mumbai,East,HDFC Bank,1973,60-69,5
209251,23.0,Employee,Nagpur,South,HDFC Bank,1893,18-29,1
209252,37.0,Individual,Nashik,North,HDFC Bank,1201,30-39,2
209253,41.0,Business,Nashik,West,HDFC Bank,1778,40-49,3
209254,44.0,Employee,Kolhapur,South,HDFC Bank,1034,40-49,3
209255,55.0,Business,Kolhapur,North,HDFC Bank,1766,50-59,4
209256,25.0,Business,Nashik,East,HDFC Bank,1534,18-29,1
209257,,Business,Solapur,West,HDFC Bank,1455,Unknown,7
209258,71.0,Business,Kolhapur,South,HDFC Bank,1916,70-79,6
209259,66.0,Employee,Unknown,South,HDFC Bank,1164,60-69,5
209260,66.0,Employee,Mumbai,West,HDFC Bank,1027,60-69,5
209261,41.0,Employee,Pune,East,HDFC Bank,1371,40-49,3
209262,64.0,Individual,Kolhapur,West,HDFC Bank,1862,60-69,5
209263,24.0,Employee,Nashik,East,HDFC Bank,1313,18-29,1
209264,36.0,Individual,Nagpur,South,HDFC Bank,1564,30-39,2
209265,39.0,Individual,Solapur,West,HDFC Bank,1283,30-39,2
209266,,Individual,Kolhapur,East,HDFC Bank,1297,Unknown,7
209267,72.0,Employee,Pune,East,HDFC Bank,1474,70-79,6
209268,77.0,Employee,Nagpur,North,HDFC Bank,1999,70-79,6
209269,52.0,Employee,Kolhapur,East,HDFC Bank,1596,50-59,4
209270,79.0,Individual,Nashik,West,HDFC Bank,1968,70-79,6
209271,47.0,Individual,Nashik,West,HDFC Bank,1348,40-49,3
209272,46.0,Business,Nashik,East,HDFC Bank,1635,40-49,3
209273,,Individual,Nashik,West,HDFC Bank,1444,Unknown,7
209274,28.0,Individual,Kolhapur,South,HDFC Bank,1206,18-29,1
209275,37.0,Employee,Solapur,South,HDFC Bank,1416,30-39,2
209276,79.0,Business,Solapur,West,HDFC Bank,1438,70-79,6
209277,46.0,Business,Pune,East,HDFC Bank,1164,40-49,3
209278,68.0,Business,Kolhapur,South,HDFC Bank,1558,60-69,5
209279,58.0,Employee,Nashik,East,HDFC Bank,1419,50-59,4
209280,59.0,Business,Solapur,West,HDFC Bank,1370,50-59,4
209281,51.0,Unknown,Kolhapur,North,HDFC Bank,1667,50-59,4
209282,18.0,Employee,Nagpur,South,HDFC Bank,1265,18-29,1
209283,48.0,Business,Solapur,West,HDFC Bank,1278,40-49,3
209284,47.0,Individual,Solapur,South,HDFC Bank,1987,40-49,3
209285,65.0,Individual,Pune,East,HDFC Bank,1481,60-69,5
209286,,Individual,Solapur,North,HDFC Bank,1516,Unknown,7
209287,72.0,Individual,Nagpur,North,HDFC Bank,1081,70-79,6
209288,75.0,Individual,Nashik,West,HDFC Bank,1118,70-79,6
209289,34.0,Individual,Mumbai,South,HDFC Bank,1773,30-39,2
209290,55.0,Individual,Pune,North,HDFC Bank,1636,50-59,4
209291,31.0,Individual,Nagpur,South,HDFC Bank,1937,30-39,2
209292,40.0,Individual,Pune,East,HDFC Bank,1302,40-49,3
209293,42.0,Employee,Kolhapur,East,HDFC Bank,1214,40-49,3
209294,32.0,Employee,Nashik,West,HDFC Bank,1027,30-39,2
209295,63.0,Individual,Solapur,North,HDFC Bank,1780,60-69,5
209296,73.0,Employee,Kolhapur,North,HDFC Bank,1497,70-79,6
209297,39.0,Employee,Solapur,South,HDFC Bank,1536,30-39,2
209298,20.0,Individual,Nagpur,East,HDFC Bank,1518,18-29,1
209299,,Individual,Nashik,North,HDFC Bank,1193,Unknown,7
209300,72.0,Employee,Mumbai,West,HDFC Bank,1591,70-79,6
209301,36.0,Individual,Mumbai,West,HDFC Bank,1441,30-39,2
209302,74.0,Individual,Solapur,North,HDFC Bank,1833,70-79,6
209303,61.0,Individual,Kolhapur,West,HDFC Bank,1035,60-69,5
209304,51.0,Individual,Nashik,North,HDFC Bank,1257,50-59,4
209305,52.0,Employee,Unknown,North,HDFC Bank,1112,50-59,4
209306,67.0,Business,Nagpur,North,HDFC Bank,1293,60-69,5
209307,78.0,Employee,Kolhapur,North,HDFC Bank,1713,70-79,6
209308,18.0,Business,Mumbai,South,HDFC Bank,1013,18-29,1
209309,,Business,Nagpur,North,HDFC Bank,1666,Unknown,7
209310,38.0,Business,Pune,West,HDFC Bank,1910,30-39,2
209311,46.0,Employee,Unknown,East,HDFC Bank,1596,40-49,3
209312,23.0,Employee,Mumbai,South,HDFC Bank,1139,18-29,1
209313,54.0,Employee,Nagpur,East,HDFC Bank,1370,50-59,4
209314,18.0,Unknown,Solapur,East,HDFC Bank,1426,18-29,1
209315,68.0,Employee,Pune,East,HDFC Bank,1096,60-69,5
209316,18.0,Business,Nagpur,East,HDFC Bank,1696,18-29,1
209317,44.0,Employee,Solapur,East,HDFC Bank,1487,40-49,3
209318,38.0,Business,Mumbai,West,HDFC Bank,1341,30-39,2
209319,70.0,Employee,Mumbai,North,HDFC Bank,1869,70-79,6
209320,33.0,Employee,Pune,West,HDFC Bank,1491,30-39,2
209321,61.0,Individual,Solapur,South,HDFC Bank,1499,60-69,5
209322,76.0,Business,Nashik,West,HDFC Bank,1431,70-79,6
209323,78.0,Employee,Mumbai,South,HDFC Bank,1188,70-79,6
209324,71.0,Employee,Unknown,North,HDFC Bank,1081,70-79,6
209325,57.0,Employee,Nashik,East,HDFC Bank,1811,50-59,4
209326,43.0,Individual,Nashik,North,HDFC Bank,1179,40-49,3
209327,,Business,Nagpur,West,HDFC Bank,1957,Unknown,7
209328,45.0,Employee,Nagpur,West,HDFC Bank,1897,40-49,3
209329,18.0,Employee,Mumbai,North,HDFC Bank,1860,18-29,1
209330,,Employee,Nashik,North,HDFC Bank,1966,Unknown,7
209331,27.0,Individual,Nagpur,West,HDFC Bank,1414,18-29,1
209332,60.0,Employee,Solapur,North,HDFC Bank,1104,60-69,5
209333,34.0,Business,Solapur,South,HDFC Bank,1380,30-39,2
209334,74.0,Business,Solapur,South,HDFC Bank,1721,70-79,6
209335,76.0,Business,Solapur,West,HDFC Bank,1328,70-79,6
209336,40.0,Business,Nashik,West,HDFC Bank,1248,40-49,3
209337,24.0,Employee,Solapur,North,HDFC Bank,1071,18-29,1
209338,61.0,Unknown,Nashik,North,HDFC Bank,1672,60-69,5
209339,70.0,Individual,Mumbai,East,HDFC Bank,1132,70-79,6
209340,24.0,Individual,Mumbai,South,HDFC Bank,1239,18-29,1
209341,61.0,Employee,Solapur,West,HDFC Bank,1077,60-69,5
209342,32.0,Individual,Solapur,West,HDFC Bank,1569,30-39,2
209343,51.0,Business,Solapur,West,HDFC Bank,1460,50-59,4
209344,63.0,Employee,Mumbai,West,HDFC Bank,1124,60-69,5
209345,62.0,Individual,Nagpur,East,HDFC Bank,1010,60-69,5
209346,21.0,Business,Mumbai,South,HDFC Bank,1467,18-29,1
209347,31.0,Business,Solapur,East,HDFC Bank,1406,30-39,2
209348,31.0,Employee,Nagpur,South,HDFC Bank,1940,30-39,2
209349,33.0,Employee,Nagpur,West,HDFC Bank,1026,30-39,2
209350,24.0,Individual,Pune,South,HDFC Bank,1206,18-29,1
209351,,Individual,Nashik,West,HDFC Bank,1221,Unknown,7
209352,36.0,Individual,Solapur,East,HDFC Bank,1311,30-39,2
209353,19.0,Employee,Nashik,South,HDFC Bank,1381,18-29,1
209354,27.0,Individual,Unknown,North,HDFC Bank,1761,18-29,1
209355,67.0,Individual,Nashik,South,HDFC Bank,1314,60-69,5
209356,78.0,Business,Solapur,West,HDFC Bank,1207,70-79,6
209357,34.0,Business,Pune,North,HDFC Bank,1620,30-39,2
209358,54.0,Business,Nashik,West,HDFC Bank,1295,50-59,4
209359,29.0,Individual,Mumbai,North,HDFC Bank,1401,18-29,1
209360,23.0,Employee,Nagpur,North,HDFC Bank,1434,18-29,1
209361,39.0,Business,Pune,South,HDFC Bank,1572,30-39,2
209362,49.0,Employee,Mumbai,South,HDFC Bank,1121,40-49,3
209363,58.0,Individual,Solapur,North,HDFC Bank,1750,50-59,4
209364,37.0,Individual,Nagpur,North,HDFC Bank,1105,30-39,2
209365,18.0,Business,Unknown,North,HDFC Bank,1790,18-29,1
209366,71.0,Employee,Unknown,West,HDFC Bank,1035,70-79,6
209367,64.0,Business,Kolhapur,South,HDFC Bank,1549,60-69,5
209368,70.0,Individual,Kolhapur,West,HDFC Bank,1071,70-79,6
209369,75.0,Employee,Pune,South,HDFC Bank,1567,70-79,6
209370,,Business,Pune,East,HDFC Bank,1166,Unknown,7
209371,36.0,Individual,Nashik,West,HDFC Bank,1220,30-39,2
209372,35.0,Business,Nagpur,South,HDFC Bank,1075,30-39,2
209373,23.0,Employee,Kolhapur,North,HDFC Bank,1721,18-29,1
209374,62.0,Employee,Kolhapur,North,HDFC Bank,1210,60-69,5
209375,50.0,Employee,Nagpur,South,HDFC Bank,1227,50-59,4
209376,40.0,Employee,Kolhapur,North,HDFC Bank,1736,40-49,3
209377,40.0,Employee,Mumbai,North,HDFC Bank,1452,40-49,3
209378,43.0,Business,Unknown,East,HDFC Bank,1765,40-49,3
209379,30.0,Business,Unknown,East,HDFC Bank,1486,30-39,2
209380,24.0,Business,Solapur,East,HDFC Bank,1667,18-29,1
209381,32.0,Business,Mumbai,West,HDFC Bank,1473,30-39,2
209382,61.0,Individual,Nashik,East,HDFC Bank,1874,60-69,5
209383,44.0,Individual,Pune,East,HDFC Bank,1660,40-49,3
209384,43.0,Business,Kolhapur,East,HDFC Bank,1829,40-49,3
209385,50.0,Individual,Nashik,South,HDFC Bank,1790,50-59,4
209386,32.0,Individual,Unknown,North,HDFC Bank,1916,30-39,2
209387,53.0,Employee,Mumbai,South,HDFC Bank,1970,50-59,4
209388,,Business,Pune,East,HDFC Bank,1489,Unknown,7
209389,72.0,Individual,Solapur,West,HDFC Bank,1375,70-79,6
209390,44.0,Individual,Nashik,South,HDFC Bank,1230,40-49,3
209391,74.0,Business,Solapur,East,HDFC Bank,1911,70-79,6
209392,22.0,Employee,Pune,West,HDFC Bank,1701,18-29,1
209393,,Business,Unknown,West,HDFC Bank,1224,Unknown,7
209394,19.0,Employee,Mumbai,West,HDFC Bank,1474,18-29,1
209395,72.0,Individual,Nagpur,North,HDFC Bank,1576,70-79,6
209396,75.0,Employee,Kolhapur,West,HDFC Bank,1619,70-79,6
209397,50.0,Employee,Mumbai,East,HDFC Bank,1079,50-59,4
209398,33.0,Business,Solapur,South,HDFC Bank,1644,30-39,2
209399,40.0,Individual,Mumbai,South,HDFC Bank,1685,40-49,3
209400,55.0,Business,Pune,East,HDFC Bank,1575,50-59,4
209401,72.0,Business,Nashik,North,HDFC Bank,1209,70-79,6
209402,33.0,Individual,Kolhapur,North,HDFC Bank,1296,30-39,2
209403,31.0,Business,Kolhapur,West,HDFC Bank,1609,30-39,2
209404,46.0,Business,Nagpur,East,HDFC Bank,1171,40-49,3
209405,43.0,Employee,Pune,West,HDFC Bank,1088,40-49,3
209406,52.0,Business,Kolhapur,West,HDFC Bank,1873,50-59,4
209407,32.0,Individual,Kolhapur,East,HDFC Bank,1225,30-39,2
209408,20.0,Business,Nashik,North,HDFC Bank,1142,18-29,1
209409,40.0,Employee,Solapur,North,HDFC Bank,1707,40-49,3
209410,46.0,Business,Solapur,South,HDFC Bank,1690,40-49,3
209411,51.0,Business,Solapur,East,HDFC Bank,1053,50-59,4
209412,50.0,Business,Mumbai,West,HDFC Bank,1195,50-59,4
209413,58.0,Employee,Solapur,East,HDFC Bank,1728,50-59,4
209414,58.0,Individual,Solapur,West,HDFC Bank,1488,50-59,4
209415,40.0,Individual,Mumbai,South,HDFC Bank,1844,40-49,3
209416,24.0,Employee,Nashik,South,HDFC Bank,1297,18-29,1
209417,20.0,Employee,Pune,South,HDFC Bank,1429,18-29,1
209418,75.0,Business,Kolhapur,South,HDFC Bank,1536,70-79,6
209419,49.0,Individual,Nagpur,West,HDFC Bank,1578,40-49,3
209420,48.0,Employee,Kolhapur,North,HDFC Bank,1674,40-49,3
209421,35.0,Individual,Unknown,West,HDFC Bank,1499,30-39,2
209422,60.0,Business,Solapur,South,HDFC Bank,1623,60-69,5
209423,24.0,Employee,Kolhapur,North,HDFC Bank,1840,18-29,1
209424,58.0,Individual,Unknown,East,HDFC Bank,1205,50-59,4
209425,18.0,Individual,Solapur,West,HDFC Bank,1917,18-29,1
209426,78.0,Business,Mumbai,East,HDFC Bank,1879,70-79,6
209427,31.0,Employee,Mumbai,South,HDFC Bank,1136,30-39,2
209428,69.0,Individual,Mumbai,East,HDFC Bank,1407,60-69,5
209429,49.0,Business,Nagpur,North,HDFC Bank,1278,40-49,3
209430,23.0,Individual,Pune,North,HDFC Bank,1444,18-29,1
209431,56.0,Business,Solapur,North,HDFC Bank,1676,50-59,4
209432,27.0,Individual,Nashik,West,HDFC Bank,1940,18-29,1
209433,,Individual,Kolhapur,East,HDFC Bank,1270,Unknown,7
209434,43.0,Business,Kolhapur,East,HDFC Bank,1440,40-49,3
209435,51.0,Employee,Solapur,East,HDFC Bank,1227,50-59,4
209436,47.0,Business,Solapur,South,HDFC Bank,1126,40-49,3
209437,53.0,Employee,Solapur,West,HDFC Bank,1269,50-59,4
209438,38.0,Individual,Unknown,West,HDFC Bank,1819,30-39,2
209439,79.0,Individual,Solapur,East,HDFC Bank,1759,70-79,6
209440,77.0,Business,Kolhapur,West,HDFC Bank,1851,70-79,6
209441,34.0,Unknown,Pune,East,HDFC Bank,1486,30-39,2
209442,50.0,Employee,Nashik,East,HDFC Bank,1547,50-59,4
209443,27.0,Employee,Mumbai,East,HDFC Bank,1154,18-29,1
209444,68.0,Employee,Nashik,North,HDFC Bank,1656,60-69,5
209445,,Business,Solapur,South,HDFC Bank,1985,Unknown,7
209446,59.0,Individual,Nashik,West,HDFC Bank,1936,50-59,4
209447,68.0,Business,Solapur,South,HDFC Bank,1771,60-69,5
209448,29.0,Individual,Nashik,North,HDFC Bank,1898,18-29,1
209449,,Business,Nagpur,West,HDFC Bank,1018,Unknown,7
209450,33.0,Business,Nashik,East,HDFC Bank,1424,30-39,2
209451,58.0,Employee,Mumbai,South,HDFC Bank,1935,50-59,4
209452,49.0,Individual,Mumbai,North,HDFC Bank,1057,40-49,3
209453,32.0,Business,Nashik,West,HDFC Bank,1422,30-39,2
209454,79.0,Business,Kolhapur,West,HDFC Bank,1774,70-79,6
209455,44.0,Unknown,Unknown,South,HDFC Bank,1547,40-49,3
209456,45.0,Business,Kolhapur,South,HDFC Bank,1722,40-49,3
209457,34.0,Individual,Nashik,West,HDFC Bank,1843,30-39,2
209458,63.0,Employee,Kolhapur,West,HDFC Bank,1659,60-69,5
209459,76.0,Unknown,Pune,North,HDFC Bank,1101,70-79,6
209460,67.0,Individual,Nashik,East,HDFC Bank,1075,60-69,5
209461,75.0,Employee,Mumbai,East,HDFC Bank,1924,70-79,6
209462,19.0,Individual,Kolhapur,North,HDFC Bank,1989,18-29,1
209463,,Unknown,Nagpur,West,HDFC Bank,1979,Unknown,7
209464,67.0,Business,Kolhapur,South,HDFC Bank,1579,60-69,5
209465,24.0,Individual,Mumbai,South,HDFC Bank,1065,18-29,1
209466,30.0,Business,Pune,West,HDFC Bank,1814,30-39,2
209467,32.0,Employee,Nashik,North,HDFC Bank,1733,30-39,2
209468,42.0,Business,Kolhapur,West,HDFC Bank,1150,40-49,3
209469,40.0,Business,Nagpur,South,HDFC Bank,1901,40-49,3
209470,77.0,Individual,Unknown,West,HDFC Bank,1785,70-79,6
209471,39.0,Employee,Nagpur,West,HDFC Bank,1436,30-39,2
209472,43.0,Business,Solapur,North,HDFC Bank,1789,40-49,3
209473,50.0,Business,Mumbai,East,HDFC Bank,1996,50-59,4
209474,28.0,Individual,Solapur,South,HDFC Bank,1067,18-29,1
209475,27.0,Individual,Nagpur,South,HDFC Bank,1234,18-29,1
209476,42.0,Employee,Nashik,West,HDFC Bank,1714,40-49,3
209477,54.0,Business,Nashik,South,HDFC Bank,1744,50-59,4
209478,65.0,Individual,Nashik,South,HDFC Bank,1674,60-69,5
209479,60.0,Individual,Solapur,East,HDFC Bank,1970,60-69,5
209480,70.0,Individual,Unknown,South,HDFC Bank,1097,70-79,6
209481,55.0,Employee,Pune,South,HDFC Bank,1008,50-59,4
209482,58.0,Individual,Mumbai,North,HDFC Bank,1926,50-59,4
209483,62.0,Unknown,Mumbai,North,HDFC Bank,1503,60-69,5
209484,41.0,Employee,Nagpur,North,HDFC Bank,1760,40-49,3
209485,57.0,Business,Kolhapur,North,HDFC Bank,1489,50-59,4
209486,63.0,Business,Solapur,North,HDFC Bank,1991,60-69,5
209487,73.0,Employee,Mumbai,East,HDFC Bank,1426,70-79,6
209488,,Business,Solapur,South,HDFC Bank,1226,Unknown,7
209489,34.0,Business,Nagpur,West,HDFC Bank,1752,30-39,2
209490,41.0,Individual,Nashik,East,HDFC Bank,1586,40-49,3
209491,54.0,Business,Kolhapur,West,HDFC Bank,1016,50-59,4
209492,74.0,Employee,Nagpur,North,HDFC Bank,1562,70-79,6
209493,19.0,Business,Pune,South,HDFC Bank,1227,18-29,1
209494,49.0,Individual,Nashik,North,HDFC Bank,1705,40-49,3
209495,74.0,Employee,Nashik,East,HDFC Bank,1791,70-79,6
209496,77.0,Business,Nashik,West,HDFC Bank,1237,70-79,6
209497,79.0,Employee,Nagpur,South,HDFC Bank,1380,70-79,6
209498,41.0,Unknown,Pune,East,HDFC Bank,1782,40-49,3
209499,26.0,Individual,Kolhapur,East,HDFC Bank,1923,18-29,1
209500,,Business,Solapur,South,HDFC Bank,1386,Unknown,7
209501,34.0,Employee,Nagpur,South,HDFC Bank,1668,30-39,2
209502,34.0,Employee,Mumbai,East,HDFC Bank,1253,30-39,2
209503,70.0,Employee,Mumbai,West,HDFC Bank,1307,70-79,6
209504,67.0,Business,Nagpur,West,HDFC Bank,1821,60-69,5
209505,65.0,Business,Solapur,East,HDFC Bank,1313,60-69,5
209506,47.0,Business,Mumbai,East,HDFC Bank,1300,40-49,3
209507,57.0,Individual,Solapur,North,HDFC Bank,1117,50-59,4
209508,75.0,Individual,Nashik,North,HDFC Bank,1844,70-79,6
209509,28.0,Individual,Nagpur,West,HDFC Bank,1049,18-29,1
209510,38.0,Employee,Nashik,North,HDFC Bank,1789,30-39,2
209511,38.0,Employee,Mumbai,West,HDFC Bank,1563,30-39,2
209512,,Employee,Solapur,South,HDFC Bank,1180,Unknown,7
209513,72.0,Employee,Nashik,North,HDFC Bank,1542,70-79,6
209514,46.0,Employee,Mumbai,West,HDFC Bank,1326,40-49,3
209515,41.0,Business,Pune,West,HDFC Bank,1502,40-49,3
209516,27.0,Employee,Unknown,East,HDFC Bank,1495,18-29,1
209517,62.0,Unknown,Pune,West,HDFC Bank,1943,60-69,5
209518,34.0,Individual,Pune,North,HDFC Bank,1245,30-39,2
209519,35.0,Individual,Kolhapur,East,HDFC Bank,1601,30-39,2
209520,59.0,Individual,Mumbai,East,HDFC Bank,1542,50-59,4
209521,65.0,Individual,Nagpur,North,HDFC Bank,1101,60-69,5
209522,37.0,Individual,Solapur,South,HDFC Bank,1229,30-39,2
209523,54.0,Employee,Mumbai,North,HDFC Bank,1387,50-59,4
